link,full_name,year,mileage_km,gear_type,fuel_type,price,dateAdd
www.autobazar.eu/cardna.php?user=szilcar&id=21137958&url=https%3A%2F%2Fford-puma.noveauto.sk%2Fford-puma-ford-puma-ecoboost-st-line-a-t-196971.html,Ford Puma EcoBoost ST-Line A/T,2021,12 200 km,Automat,Benzín,"25 990 € 
s DPH (Možný odpočet DPH)",10.08.2022
www.autobazar.eu/ford-edge-20-tdci-bi-turbo-vignale-id21363583.html,Ford Edge 2.0 TDCI Bi-Turbo Vignale,2018,90 777 km,Automat,Diesel,25 990 €,12.09.2022
www.autobazar.eu/ford-kuga-20-ecoboost-st-line-awd-242k-id21202250.html,Ford Kuga 2.0 Ecoboost ST-Line AWD 242k,2018,67 110 km,Automat,Benzín,"25 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=martinhavelecford&id=21234798&url=https%3A%2F%2Fford-puma.noveauto.sk%2Fford-puma-ford-puma-ecoboost-mhev-st-line-x-198389.html,Ford Puma EcoBoost mHEV ST-Line X,2021,11 600 km,Manuál,Benzín,"25 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=tempuscar&id=21215611&url=https%3A%2F%2Fford-transit.noveauto.sk%2Fford-transit-ford-transit-worker-l2-h2-20-tdci-96kw-200437.html,Ford TRANSIT WORKER L2 H2 2.0 TDCi 96kW,2022,20 km,Manuál,Diesel,"26 040 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=tempuscar&id=21377129&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-worker-l2-h2-20-tdci-96kw-200442.html,Ford TRANSIT WORKER L2 H2 2.0 TDCi  96kW,2022,20 km,Manuál,Diesel,"26 040 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-bus-20-tdci-cr-l3-id21376454.html,Ford Transit Bus 2.0 TDCi CR L3,2018,119 900 km,Manuál,Diesel,"639 900 Kč 
s DPH (Možný odpočet DPH)
26 080 €",08.09.2022
www.autobazar.eu/ford-mustang-50-id20628896.html,Ford Mustang 5.0,2015,63 000 km,Automat,Benzín,"639 990 Kč 
26 084 €",12.09.2022
www.autobazar.eu/ford-edge-20-tdci-bi-turbo-titanium-id21325737.html,Ford Edge 2.0 TDCI Bi-Turbo Titanium,2018,83 584 km,Automat,Diesel,26 100 €,04.09.2022
www.autobazar.eu/ford-ranger-32-tdci32-tdci.-aaaid21350291.html,"Ford Ranger 3.2 TDCi3.2 TDCi,",2016,120 625 km,Automat,Diesel,"26 200 € 
s DPH (Možný odpočet DPH)",11.09.2022
www.autobazar.eu/ford-kuga-20-i-id21212012.html,Ford Kuga 2.0 i,2019,9 999 km,Automat,Benzín,"644 000 Kč 
s DPH (Možný odpočet DPH)
26 247 €",08.09.2022
www.autobazar.eu/ford-ranger-22-tdci-xlt-cr-duratorq-4wd-id21233757.html,Ford Ranger 2.2 TDCi XLT CR Duratorq 4WD,2017,32 570 km,Manuál,Diesel,"648 000 Kč 
s DPH (Možný odpočet DPH)
26 410 €",08.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-id21293024.html,Ford Galaxy 2.0 TDCi,2017,168 000 km,Automat,Diesel,"649 000 Kč 
s DPH (Možný odpočet DPH)
26 451 €",08.09.2022
www.autobazar.eu/ford-ranger-32-limited-c-34-id21237869.html,Ford Ranger 3.2 Limited C 34,2017,138 832 km,Manuál,Diesel,"649 000 Kč 
26 451 €",08.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a-t-id20837779.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A/T,2016,211 534 km,Automat,Diesel,26 480 €,10.09.2022
www.autobazar.eu/ford-edge-20-tdci-4x4-titanium-id20842980.html,Ford Edge 2.0 TDCi 4x4 Titanium,2017,105 950 km,Manuál,Diesel,"649 900 Kč 
26 488 €",16.07.2022
www.autobazar.eu/ford-s-max-20-id21236838.html,Ford S-Max 2.0,2018,121 989 km,Automat,Diesel,"649 999 Kč 
s DPH (Možný odpočet DPH)
26 492 €",08.09.2022
www.autobazar.eu/ford-edge-4x4-2.0tdci-bi-turbo-sport-154kw-a-t-plusf1garancia-km-overene-vozidlo-id21386319.html,"Ford Edge 4x4 2,0TDCi Bi-Turbo Sport 154kW A/T+F1=Garancia KM= OVERENÉ VOZIDLO",2017,135 422 km,Automat,Diesel,"26 499 € 
s DPH (Možný odpočet DPH)

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",12.09.2022
www.autobazar.eu/ford-s-max-20-tdci-titanium-180k-id20612468.html,Ford S-Max 2.0 TDCi Titanium 180k,2017,78 280 km,Automat,Diesel,"26 499 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-s-max-20-tdci-titanium-awd-180k-id21088154.html,Ford S-Max 2.0 TDCi Titanium AWD 180k,2018,78 630 km,Automat,Diesel,"26 499 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-fiesta-15-ecoboost-st-3-id21338710.html,Ford Fiesta 1.5 EcoBoost ST 3,2020,20 000 km,Manuál,Benzín,26 500 €,24.08.2022
www.autobazar.eu/ford-focus-25-rs-id21328592.html,Ford Focus 2.5 RS,2009,91 000 km,Manuál,Benzín,26 500 €,09.09.2022
www.autobazar.eu/ford-s-max-20-tdci-ecoblue-150-titanium-a-t-id20803426.html,Ford S-Max 2.0 TDCi EcoBlue 150 Titanium A/T,2019,116 100 km,Automat,Diesel,26 500 €,12.09.2022
www.autobazar.eu/ford-s-max-20-ecobluetitanium-20-ecoblue.-aaaid21322471.html,"Ford S-Max 2.0 EcoBlueTitanium 2.0 EcoBlue,",2019,117 875 km,Automat,Diesel,"26 500 € 
s DPH (Možný odpočet DPH)",08.09.2022
www.autobazar.eu/ford-transit-20-4x4-c-id21347840.html,Ford Transit 2.0 4x4 C,2017,198 400 km,Manuál,Diesel,"652 190 Kč 
s DPH (Možný odpočet DPH)
26 581 €",08.09.2022
www.autobazar.eu/cardna.php?user=tempuscar&id=21215610&url=https%3A%2F%2Fford-transit.noveauto.sk%2Fford-transit-ford-transit-worker-l3-h2-20-tdci-96kw-200436.html,Ford TRANSIT WORKER L3 H2 2.0 TDCi  96kW,2022,20 km,Manuál,Diesel,"26 690 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=tempuscar&id=21377127&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-worker-l3-h2-20-tdci-96kw-200441.html,Ford TRANSIT WORKER L3 H2 2.0 TDCi  96kW,2022,20 km,Manuál,Diesel,"26 690 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-led-acc-20-ecoblue-mhev-titanium-x-id21365127.html,Ford Kuga LED ACC 2.0 ECOBLUE MHEV TITANIUM X,2020,22 000 km,Manuál,Hybrid,"26 750 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-led-acc-20-ecoblue-mhev-titanium-x-id21386501.html,Ford Kuga LED ACC 2.0 ECOBLUE MHEV TITANIUM X,2020,27 000 km,Manuál,Hybrid,"26 750 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=unicar&id=21377085&url=https%3A%2F%2Fford-focus.noveauto.sk%2Fford-focus-ford-focus-active-ecoboost-mhev-92-125k-2022-2022-200444.html,Ford Focus Active EcoBoost mHEV 92/125k 2022   2022,2022,5 km,Manuál,Benzín,"26 850 € 
s DPH (Možný odpočet DPH)",07.09.2022
www.autobazar.eu/ford-kuga-20-i-id21212015.html,Ford Kuga 2.0 i,2019,41 000 km,Automat,Benzín,"659 000 Kč 
s DPH (Možný odpočet DPH)
26 858 €",08.09.2022
www.autobazar.eu/ford-kuga-20-i-id21212014.html,Ford Kuga 2.0 i,2019,38 800 km,Automat,Benzín,"659 000 Kč 
s DPH (Možný odpočet DPH)
26 858 €",08.09.2022
www.autobazar.eu/ford-focus-combi-10-ecoboost-active-x-id21263235.html,Ford Focus Combi 1.0 EcoBoost Active X,2022,1 000 km,Manuál,Benzín,"659 900 Kč 
s DPH (Možný odpočet DPH)
26 895 €",08.09.2022
www.autobazar.eu/ford-s-max-15-ecoboost15-ecoboost-cr-1maj-aaaid21337479.html,"Ford S-Max 1.5 EcoBoost1.5 EcoBoost, ČR, 1.MAJ",2019,45 040 km,Manuál,Benzín,"26 900 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-plus-a6-id21369067.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak Plus A6,2018,122 010 km,Automat,Diesel,26 900 €,04.09.2022
www.autobazar.eu/ford-transit-van-l2h2-20-tdci-awd-170k-id21380140.html,Ford Transit Van L2H2 2.0 TDCi AWD 170k,2018,84 230 km,Manuál,Diesel,"26 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-edge-4x4-2.0tdci-bi-turbo-sport-154kw-a-t-plusf1garancia-km-overene-vozidlo-id21378705.html,"Ford Edge 4x4 2,0TDCi Bi-Turbo Sport 154kW A/T+F1=Garancia KM= OVERENÉ VOZIDLO",2017,135 422 km,Automat,Diesel,"26 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-id21326036.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A6,2016,169 437 km,Automat,Diesel,26 999 €,12.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-limited-a6-id21306252.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 LIMITED A6,2018,118 000 km,Automat,Diesel,27 000 €,04.09.2022
www.autobazar.eu/ford-ranger-22-tdci.-aaaid21293764.html,"Ford Ranger 2.2 TDCi,",2017,96 439 km,Manuál,Diesel,"27 000 € 
s DPH (Možný odpočet DPH)",04.08.2022
www.autobazar.eu/ford-transit-20-l4h3-jumbo-c-id21363727.html,Ford Transit 2.0 L4H3 Jumbo C,2019,64 350 km,Manuál,Diesel,"664 290 Kč 
s DPH (Možný odpočet DPH)
27 074 €",08.09.2022
www.autobazar.eu/ford-galaxy-mpv-1.5-ecoboost-m6-bussines-edition-id21074145.html,"Ford Galaxy MPV 1,5 Ecoboost M6 BUSSINES EDITION",2019,37 600 km,Manuál,Benzín,"27 200 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-20-tdci-cr-350-valnik-l2-doublecab-rwd-base-id20450806.html,Ford Transit 2.0 TDCi CR 350 Valník L2 DoubleCab RWD Base,2017,56 127 km,Manuál,Diesel,"669 900 Kč 
s DPH (Možný odpočet DPH)
27 303 €",01.04.2022
www.autobazar.eu/ford-transit-connect-15-trend-l2-id21327378.html,Ford Transit Connect 1.5 Trend L2,2022,5 km,Manuál,Diesel,"669 900 Kč 
s DPH (Možný odpočet DPH)
27 303 €",08.09.2022
www.autobazar.eu/ford-ranger-32-id21276415.html,Ford Ranger 3.2,2016,145 325 km,Manuál,Diesel,"669 999 Kč 
s DPH (Možný odpočet DPH)
27 307 €",12.09.2022
www.autobazar.eu/ford-s-max-20-tdci-titanium-awd-190k-id19920419.html,Ford S-Max 2.0 TDCi Titanium AWD 190k,2018,96 600 km,Automat,Diesel,"27 499 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-duratorq-150-trend-id21369179.html,Ford Galaxy 2.0 TDCi Duratorq 150 Trend,2018,40 000 km,Manuál,Diesel,27 500 €,12.09.2022
www.autobazar.eu/ford-kuga-led-20-ecoblue-mhev-titanium-id21376346.html,Ford Kuga LED 2.0 ECOBLUE MHEV TITANIUM,2021,23 000 km,Manuál,Diesel,"27 550 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-20-tdci-trend-l3-id21364938.html,Ford Transit 2.0 TDCi Trend L3,2019,58 630 km,Manuál,Diesel,"679 000 Kč 
s DPH (Možný odpočet DPH)
27 674 €",02.09.2022
www.autobazar.eu/ford-edge-20-bi-tdci.-aaaid21371384.html,"Ford Edge 2.0 Bi-TDCI,",2018,81 953 km,Automat,Diesel,27 700 €,07.09.2022
www.autobazar.eu/ford-ranger-32-tdci32-tdci.-aaaid21317029.html,"Ford Ranger 3.2 TDCi3.2 TDCi,",2016,149 388 km,Automat,Diesel,27 700 €,07.09.2022
www.autobazar.eu/ford-ranger-32-tdci32-tdci.-aaaid21304316.html,"Ford Ranger 3.2 TDCi3.2 TDCi,",2018,114 945 km,Automat,Diesel,"27 700 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-ranger-32-tdci32-tdci.-aaaid21338911.html,"Ford Ranger 3.2 TDCi3.2 TDCi,",2018,203 488 km,Automat,Diesel,"27 700 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-panorama-titanium-id21052914.html,Ford Galaxy 2.0 TDCi Panorama Titanium,2017,64 300 km,Manuál,Diesel,"679 900 Kč 
s DPH (Možný odpočet DPH)
27 710 €",08.09.2022
www.autobazar.eu/ford-mondeo-20-tdci-ecoblue-titanium-id20469383.html,Ford Mondeo 2.0 TDCi EcoBlue Titanium,2020,23 600 km,Manuál,Diesel,"27 890 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=autokois&id=21309910&url=https%3A%2F%2Fford-focus-combi.noveauto.sk%2Fford-focus-combi-ford-focus-kombi-10-ecoboost-mhev-active-a-t-199201.html,Ford Focus Kombi 1.0 EcoBoost mHEV Active A/T,2022,10 km,Automat,Benzín,"27 900 € 
s DPH (Možný odpočet DPH)",11.08.2022
www.autobazar.eu/cardna.php?user=autokois&id=21386648&url=https%3A%2F%2Fford-focus-combi.noveauto.sk%2Fford-focus-combi-ford-focus-kombi-10-ecoboost-mhev-active-a-t-200710.html,Ford Focus Kombi 1.0 EcoBoost mHEV Active A/T,2022,15 km,Automat,Benzín,27 900 €,12.09.2022
www.autobazar.eu/cardna.php?user=summit&id=20604697&url=https%3A%2F%2Fford-focus-combi.noveauto.sk%2Fford-focus-combi-ford-focus-kombi-10-ecoboost-mhev-st-line-125k-184223.html,Ford Focus Kombi 1.0 Ecoboost mHEV ST-Line 125k,2021,15 km,Automat,Benzín,"27 990 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-id21324574.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A6,2016,131 000 km,Automat,Diesel,27 990 €,01.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-sr-id21379832.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WILDTRAK A6 SR,2018,210 415 km,Automat,Diesel,"27 990 € 
s DPH (Možný odpočet DPH)",08.09.2022
www.autobazar.eu/ford-s-max-20-tdci-ecoblue-business-190k-id20745658.html,Ford S-Max 2.0 TDCi Ecoblue Business 190k,2018,34 505 km,Automat,Diesel,"27 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/cardna.php?user=summit&id=20610797&url=https%3A%2F%2Fford-fiesta.noveauto.sk%2Fford-fiesta-ford-fiesta-st-200k-184375.html,Ford Fiesta ST 200k,2021,15 km,Manuál,Benzín,"28 030 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/ford-ranger-32-tdci-4x4-id21061938.html,Ford Ranger 3.2 TDCi 4x4,2018,147 388 km,Manuál,Diesel,"689 900 Kč 
28 118 €",08.09.2022
www.autobazar.eu/ford-s-max-20-id21241321.html,Ford S-Max 2.0,2019,116 809 km,Automat,Diesel,"689 999 Kč 
s DPH (Možný odpočet DPH)
28 122 €",08.09.2022
www.autobazar.eu/cardna.php?user=summit&id=21057599&url=https%3A%2F%2Fford-focus-combi.noveauto.sk%2Fford-focus-combi-ford-focus-kombi-10-ecoboost-mhev-active-a-t-194971.html,Ford Focus Kombi 1.0 EcoBoost mHEV Active A/T,2022,15 km,Automat,Benzín,"28 159 € 
s DPH (Možný odpočet DPH)

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",23.08.2022
www.autobazar.eu/ford-galaxy-20-tdci-business-150k-id20213548.html,Ford Galaxy 2.0 TDCi Business 150k,2017,35 070 km,Automat,Diesel,"28 499 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-s-max-20-tdci-duratorq-180-titanium-x-a-t-awd-id21361765.html,Ford S-Max 2.0 TDCi Duratorq 180 Titanium X A/T AWD,2018,71 000 km,Automat,Diesel,28 499 €,11.09.2022
www.autobazar.eu/ford-focus-combi-15-ecoboost.-aaaid21348660.html,"Ford Focus Combi 1.5 EcoBoost,",2021,4 181 km,Automat,Benzín,"28 500 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-transit-bus-22-tdci-155k-trend-l4h3-t460-rwd-id21367071.html,Ford Transit Bus 2.2 TDCi 155k Trend L4H3 T460 RWD,2015,23 500 km,Manuál,Diesel,28 500 €,10.09.2022
www.autobazar.eu/ford-edge-20-bi-tdci20-bi-tdci.-aaaid21382450.html,"Ford Edge 2.0 Bi-TDCI2.0 Bi-TDCI,",2018,65 137 km,Automat,Diesel,28 500 €,10.09.2022
www.autobazar.eu/ford-ranger-32-tdci32-tdci.-aaaid21382697.html,"Ford Ranger 3.2 TDCi3.2 TDCi,",2016,94 450 km,Automat,Diesel,28 500 €,10.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-id21381338.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A6,2016,172 500 km,Automat,Diesel,28 500 €,09.09.2022
www.autobazar.eu/ford-kuga-15-ecoboost.-aaaid21306019.html,"Ford Kuga 1.5 EcoBoost,",2020,13 892 km,Manuál,Benzín,"28 500 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-kuga-15-ecoboost.-aaaid21284686.html,"Ford Kuga 1.5 EcoBoost,",2021,6 670 km,Manuál,Benzín,28 500 €,10.09.2022
www.autobazar.eu/ford-transit-connect-15tdci-ecoblue-trend-l2-t240-id21235183.html,Ford Transit Connect 1.5TDCi EcoBlue Trend L2 T240,2022,2 km,Manuál,Diesel,"28 500 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-s-max-20-cr-id21345638.html,Ford S-Max 2.0 CR,2020,18 300 km,Manuál,Diesel,"699 900 Kč 
s DPH (Možný odpočet DPH)
28 525 €",08.09.2022
www.autobazar.eu/ford-transit-20-r-c-id21155580.html,Ford Transit 2.0 R C,2018,39 845 km,Manuál,Diesel,"700 590 Kč 
s DPH (Možný odpočet DPH)
28 554 €",08.09.2022
www.autobazar.eu/ford-transit-20-r-c-id21155579.html,Ford Transit 2.0 R C,2018,60 500 km,Manuál,Diesel,"700 590 Kč 
s DPH (Možný odpočet DPH)
28 554 €",08.09.2022
www.autobazar.eu/ford-kuga-15-ecoboost15-ecoboost.-aaaid21328213.html,"Ford Kuga 1.5 EcoBoost1.5 EcoBoost,",2020,23 136 km,Manuál,Benzín,"28 600 € 
s DPH (Možný odpočet DPH)",11.09.2022
www.autobazar.eu/ford-focus-combi-15-ecoboost5-ecoboost-st-line-keyless-aaaid21379429.html,"Ford Focus Combi 1.5 EcoBoost.5 EcoBoost, ST Line, Keyless",2021,22 040 km,Automat,Benzín,"28 600 € 
s DPH (Možný odpočet DPH)",11.09.2022
www.autobazar.eu/ford-edge-20-bi-tdci20-bi-tdci.-aaaid21334571.html,"Ford Edge 2.0 Bi-TDCI2.0 Bi-TDCI,",2018,65 137 km,Automat,Diesel,28 600 €,08.09.2022
www.autobazar.eu/cardna.php?user=martinhavelecford&id=21105266&url=https%3A%2F%2Fford-focus-combi.noveauto.sk%2Fford-focus-combi-ford-focus-kombi-10-ecoboost-mhev-st-line-125k-196030.html,Ford Focus Kombi 1.0 Ecoboost mHEV ST-Line 125k,2022,15 000 km,Automat,Benzín,"28 699 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-valnik-2.2-tdci-t350-hcelo-id21381082.html,"Ford Transit Valník 2,2 TDCI T350 h.čelo",2016,38 000 km,Manuál,Diesel,"28 900 € 
s DPH (Možný odpočet DPH)",09.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-id21331229.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A6,2017,162 000 km,Automat,Diesel,28 950 €,18.08.2022
www.autobazar.eu/cardna.php?user=autokois&id=21148190&url=https%3A%2F%2Fford-tourneo-connect.noveauto.sk%2Fford-tourneo-connect-ford-tourneo-connect-20-tdci-ecoblue-titanium-197098.html,Ford Tourneo Connect 2.0 TDCi EcoBlue Titanium,2022,5 000 km,Manuál,Diesel,"28 950 € 
s DPH (Možný odpočet DPH)",07.09.2022
www.autobazar.eu/cardna.php?user=introco&id=21031609&url=https%3A%2F%2Fford-transit.noveauto.sk%2Fford-transit-ford-transit-valnik-2.0-tdci-eb-130k-m6-fwd-chassissc-worker-194335.html,"Ford Transit Valník 2,0 TDCi EB 130k M6-FWD ChassisSC Worker",2022,10 km,Manuál,Diesel,"28 958 € 
s DPH (Možný odpočet DPH)",19.06.2022
www.autobazar.eu/cardna.php?user=introco&id=21012923&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-worker-l3h2-t350-194290.html,Ford Transit Van 2.0TDCi EcoBlue Worker L3H2 T350,2022,10 km,Manuál,Diesel,"28 990 € 
s DPH (Možný odpočet DPH)",19.06.2022
www.autobazar.eu/ford-transit-custom-id21141321.html,Ford Transit Custom,2019,51 000 km,Manuál,Diesel,"28 990 € 
s DPH (Možný odpočet DPH)",09.09.2022
www.autobazar.eu/ford-ranger-3-2-tdci-147kw-wildtrack-a-t-id21141853.html,"Ford Ranger 3, 2   TDCi 147KW Wildtrack A/T",2016,91 649 km,Automat,Diesel,"28 998 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-id20845400.html,Ford Galaxy 2.0 TDCi,2016,173 000 km,Manuál,Diesel,"717 409 Kč 
s DPH (Možný odpočet DPH)
29 239 €",09.06.2022
www.autobazar.eu/cardna.php?user=unicar&id=18745465&url=https%3A%2F%2Fford-transit.noveauto.sk%2Fford-transit-ford-transit-l2h2-20tdci-96kw-m6-worker-161109.html,Ford Transit L2H2 2.0TDCi - 96kw M6 WORKER,2022,5 km,Manuál,Diesel,29 300 €,21.08.2022
www.autobazar.eu/ford-kuga-15-ecoboost-id21146045.html,Ford Kuga 1.5 EcoBoost,2022,5 km,Manuál,Benzín,"719 900 Kč 
s DPH (Možný odpočet DPH)
29 341 €",08.09.2022
www.autobazar.eu/ford-ranger-32-tdci-doublecab-4x4-wildtrak-a6-id21380064.html,Ford Ranger 3.2 TDCi DoubleCab 4x4 WildTrak A6,2017,100 663 km,Automat,Diesel,"29 400 € 
s DPH (Možný odpočet DPH)",08.09.2022
www.autobazar.eu/cardna.php?user=ford-autopolis&id=21328928&url=https%3A%2F%2Fford-tourneo-connect.noveauto.sk%2Fford-tourneo-connect-ford-connect-tourneo-titanium-l1-5-miestny-199580.html, FORD Connect Tourneo Titanium L1 - 5-miestny,2022,2 km,Manuál,Benzín,29 416 €,12.09.2022
www.autobazar.eu/cardna.php?user=summit&id=20713141&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186781.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713079&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186773.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713120&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186779.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713095&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186775.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713124&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186780.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713116&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186778.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713101&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186776.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/cardna.php?user=summit&id=20713087&url=https%3A%2F%2Fford-transit-van.noveauto.sk%2Fford-transit-van-ford-transit-van-20tdci-ecoblue-trend-l3h2-t350-186774.html,Ford Transit Van 2.0TDCi EcoBlue Trend L3H2 T350,2022,15 km,Manuál,Diesel,"29 427 € 
s DPH (Možný odpočet DPH)",23.08.2022
www.autobazar.eu/ford-kuga-elektro-plug-in-hybrid-25-duratec-phev-titanium-112kw-a-toverene-id21381356.html,Ford Kuga ELEKTRO PLUG-IN HYBRID 2.5 DURATEC PHEV TITANIUM 112KW A/T=OVERENÉ,2020,38 730 km,Automat,Hybrid,"29 499 € 
s DPH (Možný odpočet DPH)

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",12.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-titanium-awd-190k-id20668038.html,Ford Galaxy 2.0 TDCi Titanium AWD 190k,2018,100 371 km,Automat,Diesel,"29 499 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-galaxy-20-tdci-duratorq-150-trend-110kw-m6-5d-id21369655.html,"Ford Galaxy 2.0 TDCi Duratorq 150 Trend, 110kW, M6, 5d.",2018,40 000 km,Manuál,Diesel,29 500 €,04.09.2022
www.autobazar.eu/ford-transit-valnik-2.2-tdci-trojstranny-sklapac-id21173647.html,"Ford Transit Valník 2,2 TDCi Trojstranny sklapač",2015,50 673 km,Manuál,Diesel,"29 690 € 
s DPH (Možný odpočet DPH)",23.08.2022
